id,p_mean,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,q_mean,runoff_ratio,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,training_perc_complete,validation_perc_complete,testing_perc_complete,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,gauge_lat,gauge_lon,gauge_easting,gauge_northing,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DE214420,1.86,0.17,0.06,17.82,1.19,245.98,4.26,0,32.6,0,67.4,0,0,0,0,32.6,0,0,0,0,0,0,67.4,96.54,2.13,1.33,0,100,0,0,97.87,2.13,67.4,0,0,32.6,0,0,0,0,0,0,0.47,0.25,71.668,1.41,160.39,0.15,1.13,2.69,1.48,1.29,4.2,0,3.32,60.58,36.09,0,0,99.71,0,100,27.19,29.52,29.41,43.32,41.56,41.03,26.98,26.41,27.04,12.68,17.53,21.18,1.32,1.53,1.55,22.24,4.78,3.1,49.366975,10.706607,4372332,2917361,77.4,336.73,78.64,430.97,332.95,371.16,435.24,480.74,508.36
DE214430,2.27,0.02,0.08,18,1.2,239.39,4.17,0,16.04,41.98,41.98,0,0,0,1.15,2.99,11.86,0,0,40.83,1.19,0,41.98,58.15,0,40.83,1.02,100,0,0,100,0,1.15,58.02,40.83,0,0,0,0,0,0,0,0.71,0.31,28.571,1.7,144.79,0.18,2.04,2.89,1.62,3.95,4.41,0,5.34,49.51,45.15,0,0,0,0,95.23,27.82,29.18,29.19,43.06,40.63,38.85,25.35,26.42,28.2,15.28,21.25,23.38,1.19,1.48,1.52,33.84,6.11,4.23,49.706373,11.55862,4433433,2956048,96.6,400.66,96.31,495.64,397.4,429.21,491.01,571.41,648.11
DE214440,2.36,0.02,0.08,18,1.17,233.29,4.2,0,4.89,60.52,34.58,0,0,1.23,0.35,0.91,3.62,0,0,58.94,0.37,0,34.58,30.96,1.23,58.94,8.87,100,0,0,98.77,1.23,0.35,39.48,60.17,0,0,0,0,0,0,0,1.04,0.44,73.095,0.7,168.06,0.63,1.73,0.02,1,3.95,4.41,0,3.75,41.86,54.39,0,0,100,18.29,100,28.15,29.46,29.71,42.77,40.29,38.67,26.44,27.61,28.99,14.98,20.36,22.17,1.21,1.5,1.53,34.89,6.14,4.29,49.605592,11.504951,4429788,2944762,318.43,372.8,315.89,487.48,372.8,412.52,481.5,568.96,659.87
DE214450,2.42,0.02,0.09,17.35,1.17,228.55,4.1,0,3.73,70.08,26.19,0,0,0.83,0.24,0.61,2.87,0,0,69.02,0.25,0,26.19,22.7,0.83,69.02,7.46,100,0,0,99.17,0.83,0.24,29.92,69.85,0,0,0,0,0,0,0,0.94,0.39,100,0.64,169.12,0.57,1.58,0.03,2,3.95,4.41,0,3.27,41.78,54.95,0,0,100,100,100,28.43,29.92,30.43,44.01,41.36,39.6,25.66,26.81,28.06,15.84,21.29,23.15,1.21,1.52,1.56,35.54,6.93,5.03,49.52589,11.491404,4428986,2935881,475.3,349.93,470.53,488.43,347.53,411.4,485.13,568.35,662.87
DE214460,2.47,0.01,0.09,17.31,1.17,227.36,4.05,1,13.31,68.24,18.45,0,0,3.12,2.42,3.23,7.4,0,0,62.7,2.67,0,18.45,29.45,3.12,62.7,4.73,100,0,0,96.88,3.12,2.44,34.45,63.11,0,0,0,0,0,0,0,0.89,0.36,74.523,0.88,163.33,0.48,1.73,0.14,1.4,3.95,4.41,0,4.21,45.08,50.61,0,0.1,100,38.28,100,28.21,29.58,30.18,43.95,41.49,39.66,24.83,25.91,27.14,15.91,21.28,23.36,1.2,1.51,1.55,34.46,6.95,5,49.506264,11.272877,4413203,2933401,946.9,324.12,942.24,480.79,314.43,359.4,486.96,575.43,666.72
DE214470,2.37,0.07,0.08,16.78,1.18,226.61,4.07,1,18.57,57.82,23.61,0,0,4.5,3.39,9.09,6.8,0,0,49.93,2.69,0.34,23.27,41.47,4.84,49.93,3.75,100,0,0,95.16,4.84,11.71,37.69,50.26,0,0,0.34,0,0,0,0,0.79,0.33,100,0.95,165.03,0.41,1.6,0.16,1.57,3.95,4.41,0,8.49,38.65,52.76,0,0.11,100,100,100,26.38,27.92,28.43,41.77,39.52,37.88,25.16,25.87,27.01,14.66,19.6,21.76,1.17,1.46,1.49,31.85,6.44,4.58,49.45582,11.052536,4397322,2927540,1189.6,301.27,1188.13,458.38,290.16,334.04,466.31,570.96,666.72
DE214480,2.42,0.03,0.09,17.57,1.19,229.28,4.09,0,0,86.55,13.45,0,0,0,0,0,0,0,0,86.55,0,0,13.45,5.15,0,86.55,8.3,100,0,0,100,0,0,13.45,86.55,0,0,0,0,0,0,0,0.83,0.34,88.81,0.58,176.49,0.55,1.22,0.11,1.17,3.95,4.41,0,2.34,49.53,48.13,0,0,100,100,100,29.04,30.19,30.37,46.63,43.84,41.9,22.5,24.14,25.9,17.01,22.43,24.59,1.19,1.53,1.56,36.62,7.47,5.36,49.499377,11.52586,4431541,2932984,102.3,365.64,102.27,504.1,361.43,433.07,501.64,581.94,656.52
DE214490,2.72,-0.05,0.1,16.86,1.15,225.85,4.05,0,23.78,65.12,11.1,0,0,0,0.11,3.65,17.58,0,0,65.01,2.55,0,11.1,34.99,0,65.01,0,100,0,0,100,0,0.11,34.88,65.01,0,0,0,0,0,0,0,1.01,0.37,63.094,1.21,160.14,0.4,2.32,0.91,1.34,0.7,5,0,5.27,43.44,51.29,0,0,79.19,0,100,28.18,29.91,30.79,45,42.39,40.19,24.36,25.25,26.57,16.93,23,25.25,1.21,1.53,1.57,33.31,6.88,4.98,49.55823,11.343039,4418180,2939269,62.2,346.91,62.89,489.33,346.41,374.93,504.85,571.38,642.88
DE214500,2.28,0.12,0.07,18.48,1.18,234.28,4.1,0,71.13,18.56,10.31,0,0,0.93,14.58,49.36,13.34,0,0,3.05,8.44,0,10.31,96.02,0.93,3.05,0,100,0,0,99.07,0.93,20.2,76.75,3.05,0,0,0,0,0,0,0,0.54,0.24,78.809,1.67,164.04,0.16,1.33,2.56,1.68,1.2,9.29,0,9.05,28.23,62.71,0,0,100,98.3,100,24.03,26.13,26.27,37.61,36.11,35.46,31.34,30.74,31.25,12.9,17.13,19.5,1.2,1.45,1.48,27.13,5.11,3.54,49.481706,11.238864,4410785,2930628,80,320.85,80.45,414.3,318.59,351.65,406.39,538.07,630.47
DE214510,1.85,0.17,0.06,18.16,1.17,245.35,4.29,0,55.02,0,44.98,0,0,0,0,55.02,0,0,0,0,0,0,44.98,79.84,0,20.16,0,100,0,0,100,0,44.98,0,0,55.02,0,0,0,0,0,0,0.46,0.25,71.668,1.62,162.69,0.11,1.16,3.27,1.74,8.92,5.68,0,1.83,59.36,38.81,0,0,99.71,0,100,29.94,32.09,32.51,42.53,39.68,37.89,25.9,26.6,27.97,13.66,18.95,22.72,1.31,1.54,1.57,23.31,4.98,3.4,49.452486,10.607453,4365052,2926805,77.1,329.43,76.42,410.02,327.92,346.84,407.36,482.67,547.24
DE214520,1.85,0.17,0.06,17.71,1.17,243.79,4.26,0,39.13,0,60.87,0,0,0,0,39.13,0,0,0,0,0,0,60.87,87.24,0.66,12.1,0,100,0,0,99.34,0.66,60.87,0,0,39.13,0,0,0,0,0,0,0.46,0.25,94.524,1.55,162.03,0.12,1.09,4.15,1.93,7.94,6.29,0,3.49,63.97,32.54,0,0,100,100,100,27.59,30.08,30.35,42.11,39.36,38.14,27.15,27.42,28.37,12.87,17.79,21.52,1.3,1.52,1.55,22.01,4.69,3.17,49.493408,10.754119,4375642,2931454,171,309.52,170.3,395.22,308.9,333.22,393.3,463.69,547.24
DE214530,1.85,0.16,0.06,17.78,1.17,244.39,4.3,0,32,0,68,0,0,0,0,32,0,0,0,0,0,0,68,89.56,2.06,8.37,0,100,0,0,97.94,2.06,68,0,0,32,0,0,0,0,0,0,0.48,0.26,71.668,1.5,159.67,0.14,1.06,4.16,2.32,3.22,3.1,0,6.13,65.3,28.58,0,0,99.71,0,100,25.72,28.16,28.47,40.89,38.52,37.41,27.57,27.5,28.29,11.9,16.34,19.86,1.28,1.48,1.51,20.85,4.46,3,49.507639,10.902122,4386346,2933157,248,292.63,246.17,382.37,290.81,317.17,381.23,452.88,547.24
DE214540,2,0.17,0.05,18.55,1.15,242.27,4.25,0,63.93,12.67,23.39,0,0,0,12.67,62.47,1.46,0,0,0,0,0,23.39,86.2,13.8,0,0,100,0,0,86.2,13.8,22.27,77.73,0,0,0,0,0,0,0,0,0.63,0.31,71.668,2.36,147.27,0.1,2.22,10.51,2.21,42.26,6.16,0,8.45,29.97,61.58,0,0,99.71,0,100,22.12,24.14,24.19,37.34,36.1,35.31,31.54,30.76,31.5,11.09,14.3,17.11,1.21,1.42,1.45,23.32,4.83,3.46,49.52045,11.089503,4399898,2934765,35.3,338.65,35.42,378.29,319.37,339,376.84,420.78,454.33
DE214550,1.92,0.15,0.06,18.14,1.18,244.21,4.25,0,18.38,0,81.62,0,0,0,0,18.38,0,0,0,0,0,0,81.62,100,0,0,0,100,0,0,100,0,83.08,0,0,16.92,0,0,0,0,0,0,0.49,0.26,75.954,1.37,161.15,0.16,1.14,3.12,1.54,1.17,3.21,0,0.6,60.36,39.04,0,0,100,58.32,100,26.84,30.23,30.56,44.04,41.39,40.58,28.44,27.71,28.19,12.45,16.7,20.18,1.35,1.56,1.59,22.21,4.69,2.92,49.544625,10.709953,4372388,2937117,41.8,324.03,41.91,396.95,322.48,347.37,396.56,438.79,466.61
DE214560,1.92,0.14,0.06,17.94,1.18,243.47,4.28,0,15.68,0,84.32,0,0,0,0,15.68,0,0,0,0,0,0,84.32,98.18,1.82,0,0,100,0,0,98.18,1.82,88.81,0,0,11.19,0,0,0,0,0,0,0.45,0.23,78.809,1.39,157.61,0.15,1.14,4.22,1.95,1.19,2.06,0,8.63,60.25,30.62,0,0.49,100,98.3,100,23.92,25.84,26.72,41.17,39.38,37.99,27.38,27.24,27.75,10.5,13.69,16.85,1.27,1.46,1.48,20.13,4.39,2.78,49.567326,10.963839,4390731,2939850,163.8,279.56,167.08,360.3,277.43,305.16,359.4,417.88,466.61
DE214570,2.37,0.06,0.08,17.07,1.16,224.83,4.13,0,43.17,42.74,14.09,0,0,0,5.46,15.44,27.73,0,0,37.28,0,0,14.09,60.68,2.03,37.28,0,100,0,0,97.97,2.03,5.46,57.26,37.28,0,0,0,0,0,0,0,0.82,0.34,98.572,2.46,147.76,0.13,2.53,5.18,1.7,34.25,5.96,0,6.56,71.49,21.95,0,0,99.71,81.71,100,27.15,28.59,29.23,41.98,40.12,38.28,25.96,26.39,27.58,14.87,20.09,22.73,1.25,1.48,1.5,26.12,4.74,3.22,49.596815,11.21504,4408850,2943398,79.8,315.26,79.57,430.89,314.25,333.23,421.8,526.59,565.71
DE214580,2.21,0.11,0.07,17.65,1.16,232.99,4.12,0,52.59,25.81,21.6,0,0,1.34,7.68,35.68,16.91,0,0,16.79,0,0,21.6,72.6,10.61,16.79,0,100,0,0,89.39,10.61,13.33,69.88,16.79,0,0,0,0,0,0,0,0.69,0.31,100,2.25,149.9,0.13,2.04,5.39,1.8,20.54,3.57,0,11.62,63.9,24.49,0,0,100,100,100,24.63,26.48,27.02,38.95,37.4,35.72,26.81,26.52,27.66,12.77,17.32,20.06,1.21,1.41,1.43,22.85,4.46,3.13,49.601678,11.02015,4394752,2943725,188.5,283.18,185.41,385.09,273.95,304,364.34,516.96,565.71
DE214590,2.32,0.03,0.09,17.38,1.17,227.41,4.13,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0.65,0.28,88.81,0.89,183.52,0.37,1.02,0,0,20.54,3.57,0,2.32,59.6,38.08,0,0,100,100,100,29.81,29.88,30.22,43.84,41.92,40.14,25.12,26.97,28.41,13.99,17.95,20.13,1.28,1.51,1.54,29.72,5.71,4.16,49.93518,11.290586,4413659,2981116,135.4,381.5,134.16,471.16,377.91,420.66,470.81,521.07,561.24
DE214600,2.2,0.07,0.07,17.67,1.16,237.7,4.27,0,11.07,80.38,8.55,0,0,0,0,1.64,9.43,0,0,80.38,0,0,8.55,19.62,0,80.38,0,100,0,0,100,0,0,19.62,80.38,0,0,0,0,0,0,0,0.88,0.4,22.481,0.76,162.2,0.48,1.6,0,0,20.54,3.57,0,2.01,59.79,38.19,0,0,0,0,74.93,29.5,29.85,30.03,44.24,42.19,40.45,24.94,26.65,28.2,14.6,19.25,21.82,1.27,1.5,1.53,30.19,6.14,4.48,49.778342,11.332308,4416967,2963729,432.2,325.97,433.47,460.98,322.84,391.69,460.21,527.26,590.57
DE214610,2.33,0.02,0.09,16.91,1.16,228.09,4.1,0,11.82,78.47,9.71,0,0,0,0,2.35,9.47,0,0,78.47,0,0,9.71,21.18,0,78.47,0.35,100,0,0,100,0,0,21.53,78.47,0,0,0,0,0,0,0,0.92,0.39,91.665,0.73,168.54,0.5,1.66,0.02,1,20.54,3.57,0,2.21,55.3,42.49,0,0,100,100,100,29.35,30,30.27,44.15,42.08,40.44,25.25,26.67,28.04,15.16,20.16,22.68,1.26,1.51,1.54,31.27,6.17,4.41,49.803157,11.258357,4411594,2966395,660.7,308.41,662.2,464.6,305.48,393.58,462.71,537.26,627.76
DE214630,2.48,-0.01,0.09,17.67,1.16,229.54,4.1,0,4.82,79.27,15.9,0,0,0,0,0,4.82,0,0,79.27,0,0,15.9,18.72,0,79.27,2,100,0,0,100,0,0,20.73,79.27,0,0,0,0,0,0,0,0.77,0.31,84.524,0.65,172.64,0.47,1.27,0.03,1,20.54,3.57,0,3.71,40.41,55.88,0,0,100,100,100,27.98,29.12,29.67,44.09,42.12,40.53,26.46,27.29,28.34,15.69,21.19,23.19,1.23,1.52,1.55,34.69,6.41,4.38,49.773048,11.401864,4421987,2963234,108.9,383.09,116.13,487.18,358.37,428.93,479.96,563.4,628.73
DE214640,2.51,0.02,0.09,17.56,1.16,230.3,4.13,0,1.16,95.71,3.13,0,0,0,0,1.16,0,0,0,95.71,0,0,3.13,4.29,0,95.71,0,98.84,0,1.16,100,0,1.16,3.13,95.71,0,0,0,0,0,0,0,1.19,0.48,88.81,2.94,147.18,0.15,4.05,7.57,3.42,57.13,15.56,0,1.2,59.16,39.64,0,0,100,100,100,30.67,31.72,32.06,45.37,42.7,40.61,22.58,24.21,25.96,15.9,22.19,24.77,1.26,1.5,1.53,31.05,7.03,5.13,49.824377,11.191395,4406736,2968674,83.6,317.92,83.85,477.69,316.51,391.38,478.67,550.51,602.67
DE214650,2.58,-0.03,0.1,17.09,1.16,221.56,4.04,0,0,99.82,0.18,0,0,0,0,0,0,0,0,99.82,0,0,0.18,0.18,0,99.82,0,100,0,0,100,0,0,0.18,99.82,0,0,0,0,0,0,0,1.13,0.44,83.096,0.56,181.38,0.76,1.63,0,0,57.13,15.56,0,2.48,49.21,48.31,0,0,96.58,100,100,29.01,30.7,31.18,45.9,43.25,41.01,24.46,25.43,27.19,16.68,22.3,24.46,1.22,1.54,1.58,35.41,7.18,5.09,49.694316,11.271629,4412756,2954309,61.6,359.12,61.98,511.64,358.88,446.75,512.97,574.69,627.4
DE214660,1.77,0.14,0.05,18.33,1.19,247.94,4.29,0,53.51,1,45.49,0,0,0,1,53.51,0,0,0,0,0,1.18,44.31,46.47,4.06,49.48,0,100,0,0,95.94,4.06,13.07,20.18,12.08,54.68,0,0,0,0,0,0,0.44,0.25,58.151,2.54,157.8,0.07,1.28,7.35,2.21,36.9,6.9,0,5.82,74.74,19.44,0,0,67.38,0,99.97,30.42,30.9,31.18,44.56,42.26,41,19.68,21.5,22.48,11.4,15.32,18.74,1.28,1.48,1.51,20.74,4.26,2.9,49.484877,10.391791,4349394,2930300,97.1,312.85,98.19,378.85,310.29,320.93,367.54,484.75,541.66
DE214670,1.77,0.19,0.06,17.47,1.16,239.15,4.33,0,56.23,0.35,43.41,0,0,0,0.35,56.23,0,0,0,0,0,1.27,42.15,45.77,8.68,45.56,0,100,0,0,91.32,8.68,19.74,13.4,9.36,57.5,0,0,0,0,0,0,0.45,0.25,90.715,2.03,160.98,0.1,1.22,4.55,2.1,17.73,10.77,0,5.5,76.27,18.23,0,0,94.54,100,99.66,29.38,30.01,30.4,43.87,41.79,40.49,21.78,23.23,24.14,11.21,15.12,18.38,1.3,1.49,1.52,20.02,4.16,2.78,49.573241,10.567561,4362057,2940209,278.8,294.06,280.26,354.55,289.95,301.64,342.53,445.51,541.66
DE214680,1.84,0.15,0.05,17.65,1.17,242.68,4.24,0,55.11,0.14,44.75,0,0,0,0.14,55.11,0,0,0,0,0,0.75,43.99,59.99,7.76,32.25,0,100,0,0,92.24,7.76,37.59,5.48,4.53,52.4,0,0,0,0,0,0,0.46,0.25,74.374,1.81,158.33,0.11,1.26,5.84,2.29,9.02,4.74,0,4.09,64.53,31.38,0,0,100,38.28,99.5,27.81,28.83,29.21,44.65,42.83,41.66,23.58,24.38,25.17,11.92,16.65,20.26,1.3,1.51,1.53,21.12,4.29,2.86,49.621324,10.671987,4369563,2945620,691.5,282.75,687.69,353.74,279.21,299.63,345.02,434.84,541.66
DE214690,1.85,0.17,0.06,17.43,1.16,240.41,4.24,0,57.69,0.11,42.21,0,0,0,0.11,57.69,0,0,0,0,0,0.55,41.66,68.98,7.64,23.38,0,100,0,0,92.36,7.64,54.61,3.98,3.28,38.13,0,0,0,0,0,0,0.46,0.25,100,1.88,157.25,0.11,1.37,4.39,2.97,9.91,4.78,0,4.61,62.39,32.97,0,0.03,100,100,100,26.71,27.67,28.08,43.53,41.97,40.77,25.03,25.64,26.43,11.75,16.3,19.81,1.29,1.49,1.52,21.14,4.39,2.94,49.725951,10.932382,4388235,2957459,955.2,255.82,948.73,344.02,254.46,280.14,337.31,426.38,541.66
DE214700,1.73,0.11,0.05,17.8,1.13,252.03,4.42,0,58.4,0.39,41.21,0,0,0,0.39,58.4,0,0,0,0,0,0.52,40.69,69.78,7.73,22.5,0,100,0,0,92.27,7.73,55.5,4.65,3.16,36.69,0,0,0,0,0,0,0.48,0.28,15.828,1.9,145.9,0.13,1.36,3.5,4.38,1.5,1.88,0,4.49,61.7,33.73,0,0.07,0,0,52.76,26.63,27.6,28,43.36,41.83,40.62,25.33,25.88,26.69,11.76,16.32,19.85,1.29,1.49,1.52,21.22,4.4,2.95,49.75917,10.984032,4391910,2961202,990.8,253.09,985.94,342.27,245.98,277.41,335.73,425.24,541.66
DE214710,1.95,0.12,0.06,18,1.18,242.37,4.26,0,62.82,0,37.18,0,0,0,0,62.82,0,0,0,0,0,0,37.18,75.33,5.22,19.45,0,100,0,0,94.78,5.22,38.66,0,0,61.34,0,0,0,0,0,0,0.56,0.29,58.804,1.7,150.8,0.13,1.68,8.48,1.77,13.25,8.55,0,2.67,55.43,41.9,0,0,68.94,0,99.97,26.96,28.17,28.41,46.49,44.97,44.19,24.04,24.35,24.89,13.52,19.97,24.35,1.3,1.52,1.55,22.56,4.6,3.1,49.660416,10.465912,4354643,2949852,63.4,303.77,64.62,374.47,300.53,313.34,365.88,455.76,504.26
DE214720,1.91,0.12,0.06,18,1.18,239.61,4.28,0,56.45,0.08,43.46,0,0,0,0.08,56.45,0,0,0,0,0,0,43.46,94.32,5.68,0,0,100,0,0,94.32,5.68,86.01,0.17,0,13.82,0,0,0,0,0,0,0.52,0.27,100,1.66,153.3,0.13,1.51,3.57,2.65,9.64,3.65,0,3.6,59.6,36.8,0,0,100,100,100,26.01,27.03,27.29,42.65,41.93,41.09,28.06,27.77,28.35,13.11,19.14,22.96,1.3,1.51,1.54,22.21,4.53,3.1,49.799974,10.926394,4387701,2965685,276.9,250.7,280.53,346.34,250.41,270.41,339.86,441.65,501.88
DE214730,2.12,0.05,0.06,18.18,1.17,238.29,4.2,0,52.36,0,47.64,0,0,0,0,52.36,0,0,0,0,0,0,47.64,100,0,0,0,100,0,0,100,0,73.19,0,0,26.81,0,0,0,0,0,0,0.64,0.3,58.515,2.17,146.05,0.11,2.3,13.62,2.51,25.5,5.02,0,0.58,35.14,64.28,0,0,68.23,0,100,27.17,28.38,28.94,46.88,45.32,44.16,24.91,25.28,25.87,15.33,21.95,26.06,1.29,1.53,1.57,27.66,5.08,3.79,49.855268,10.690232,4370640,2971647,113.8,272.53,110.35,377.31,271.36,299.72,373.75,470.8,511.43
DE214740,2.02,0.09,0.06,17.68,1.17,238.81,4.19,0,61.91,0,38.09,0,0,0,0,61.91,0,0,0,0,0,0,38.09,97.87,2.13,0,0,100,0,0,97.87,2.13,83.69,0,0,16.31,0,0,0,0,0,0,0.59,0.29,77.382,2.04,153.38,0.13,1.98,7.83,3.19,10.94,4.57,0,1.52,40.71,57.77,0,0,100,78.31,100,26.6,27.84,28.23,45.41,44.27,43.33,26.24,26.14,26.69,14.37,20.77,24.62,1.3,1.53,1.56,26.11,4.85,3.57,49.822508,10.841721,4381576,2968118,298.2,256.02,297.89,360.04,251.51,272.54,359.66,452.45,511.43
DE214750,1.87,0.09,0.05,18.8,1.15,246.62,4.4,0,33.49,6.84,59.66,0,0,0,6.84,33.49,0,0,0,0,0,0,59.66,76.51,0,23.49,0,99.55,0,0.45,100,0,7.85,49.85,11.48,30.82,0,0,0,0,0,0,0.52,0.28,58.741,2.24,147.65,0.11,1.46,6.5,2,16.12,4.92,0,3.77,70.02,26.21,0,0,68.94,0,99.77,29.2,29.2,29.74,42.34,41.38,39.89,25.07,26.03,26.97,13.01,18.63,22.43,1.3,1.47,1.5,22.23,5.47,3.92,50.076106,10.518548,4358122,2996106,137.6,234.44,139.62,310.83,232.03,249.95,298.75,397.91,528.43
DE214760,1.98,0.15,0.06,17.75,1.16,242.99,4.24,0,69.58,0.03,30.4,0,0,0,0.03,69.58,0,0,0,0,0,0,30.4,67.55,0,32.45,0,100,0,0,100,0,25.56,4.84,0.03,69.58,0,0,0,0,0,0,0.62,0.31,75.954,1.59,167.33,0.19,1.67,4.52,1.64,3.17,4.46,0,2.16,40.8,57.05,0,0,100,58.32,100,29.36,29.71,30.05,42.04,41.1,40.17,27.02,27.61,28.19,14.17,21.46,25.8,1.27,1.51,1.54,26.18,5.26,3.82,49.908002,10.396873,4349511,2977356,16.2,266.64,15.85,375.74,261.61,284.22,369.2,491.38,520.89
DE214770,1.85,0.18,0.05,17.77,1.15,244.18,4.3,0,40.64,0.34,59.02,0,0,0,0.34,40.64,0,0,0,0,0,0,59.02,74.06,0,25.94,0,100,0,0,100,0,9.49,37.71,12.16,40.64,0,0,0,0,0,0,0.5,0.27,87.383,1.85,163.97,0.11,1.27,2.52,1.54,12.42,5.73,0,7.69,66.11,26.2,0,0,100,100,100,28.67,28.93,29.21,38.9,37.65,36.68,24.49,25.48,26.17,11,15.99,19.67,1.24,1.41,1.44,21.07,5.2,3.84,49.908466,10.298746,4342462,2977374,42.3,213.71,43.37,297.96,207.71,222.1,272.46,473.18,520.89
DE214780,1.92,0.14,0.04,17.43,1.17,241.41,4.21,0,30.21,2.72,67.07,0,0,0,2.72,30.21,0,0,0,0,0,0,67.07,80.95,0,19.05,0,100,0,0,100,0,20.33,41.13,8.53,30.01,0,0,0,0,0,0,0.5,0.26,51.666,2.54,155.34,0.08,1.49,5.74,2.16,39.83,6.48,0,2.81,74.18,23,0,0,51.84,0,100,29.02,29.11,29.23,43.43,42.58,41.92,24.4,25.15,25.7,11.23,16.48,20.32,1.31,1.48,1.51,21.87,5.09,3.57,49.816051,10.292497,4342053,2967094,76.6,209.68,77.66,293.56,206.37,229.78,275.46,440.34,501.53
DE214790,1.81,0.2,0.04,18.18,1.16,246.31,4.39,0,52.94,1.25,45.81,0,0,0,1.25,52.94,0,0,0,0,0,0,45.81,54.92,0,45.08,0,100,0,0,100,0,9.44,29.99,7.63,52.94,0,0,0,0,0,0,0.45,0.25,71.668,1.45,166.02,0.16,1.03,2.53,1.59,3.63,13.69,0,6.52,64.13,29.35,0,0,99.71,0,100,26.09,26.22,26.41,42.33,41.75,41.02,25.28,25.73,26.27,11.17,17.12,20.87,1.27,1.44,1.47,19.92,4.37,2.81,49.791985,10.275218,4340819,2964413,78.3,211.81,79.29,292.07,207.99,226.04,276.74,416.59,496.91
DE214800,1.8,0.2,0.04,17.43,1.19,246.49,4.29,0,34.66,3.51,61.83,0,0,0,3.51,34.66,0,0,0,0,0,0.04,61.78,69.54,0,30.46,0,100,0,0,100,0,1.75,42.98,20.56,34.7,0,0,0,0,0,0,0.33,0.18,64.526,2,173.57,0.07,0.96,2.32,2.08,11,6.37,0,4.02,85.04,10.94,0,0,82.62,0,100,29.08,28.46,28.45,47.39,47.07,46.59,19.8,20.74,21.24,11.28,16.02,19.36,1.33,1.48,1.5,19.06,4.41,2.71,49.662441,10.154855,4332181,2949982,149.3,188.83,149.77,301.46,188.3,243.07,298.33,387.06,518.17
DE214810,1.67,0.14,0.04,19.25,1.16,251.31,4.5,0,20.38,16.33,63.29,0,0,0,16.33,20.38,0,0,0,0,0,0,63.29,79.26,0,20.74,0,100,0,0,100,0,1.11,46.54,31.61,20.74,0,0,0,0,0,0,0.24,0.15,71.668,1.76,169.41,0.06,0.6,1.16,1.78,10.49,6.59,0,15.41,70.45,14.14,0,0,99.71,0,100,27.18,25.63,25.82,45.09,45.01,44.05,14.05,15.68,16.45,10.16,13.22,16.09,1.19,1.3,1.33,18.53,4.57,3.1,49.799373,9.948383,4317283,2965199,126.2,184.27,126.75,277.97,179.58,227.15,275.4,337.31,388.44
DE214830,1.76,0.08,0.05,18.29,1.15,246.96,4.43,0,14.17,32.64,53.19,0,0,0,32.64,14.17,0,0,0,0,0,0,53.19,77.93,3.03,19.05,0,100,0,0,96.97,3.03,4.91,46.81,29.53,18.75,0,0,0,0,0,0,0.35,0.2,61.667,1.42,165.95,0.12,0.89,2.57,3.48,1.07,4.09,0,7.16,77.5,15.34,0,0,75.78,0,100,29.7,28.87,29.13,47.11,46.91,46.1,17.19,18.22,18.77,11.85,16.56,20.03,1.29,1.42,1.45,20.3,5.15,3.49,49.975475,9.962765,4318328,2984783,328.2,205.47,332.89,285.47,203.53,225.06,282.23,355.62,420.75
